215648846,演员们很卖力，今天人数不多，但现场气氛调节的很有氛围，开怀的笑声连绵不断，尤其是最后一对数来宝，气氛盎然，掌声不断，这就是未来年轻力量的前途无量，加油😊，感谢😊，很开心的快乐时光，来北京去老舍茶馆值得👍👍👍,/Date(1677070097000+0800)/,0
5285012,老舍茶馆，是以老舍先生命名的茶馆，建于1988年，古香古色、京味十足。可以欣赏到曲艺、戏剧名流的精彩表演，同时品用名茶、宫廷细点和应季北京风味小吃。提起“老舍茶馆”，不但在京城妇孺皆知，就是在外埠，甚至在国外，知道这个字号的人也不少。“老舍茶馆”已然成了北京这座六朝古都和国际大都市的“城市名片”。京城的大小茶馆有五六百家，为什么只有老舍茶馆享有“城市名片”的美誉？一是因为它由二分钱一碗的大碗茶起家，是改革开放以后，京城开的第一家新式茶馆。二是因为茶馆以老舍先生命名，老舍先生是京味文化的代表之一，有很高的知名度。三是因为老舍茶馆有味儿。什么味儿？当然是京味儿了。人们进茶馆不单是品茶味儿，还要品其中的文化味儿。这两样儿老舍茶馆全占了。所以说它不出名谁出名？,/Date(1676382274000+0800)/,0
97711599,"老舍茶馆，是以老舍先生命名的茶馆，建于1988年，古香古色、京味十足。可以欣赏到曲艺、戏剧名流的精彩表演，同时品用名茶、宫廷细点和应季北京风味小吃。
【景色】
【趣味】
【性价比】",/Date(1669434453000+0800)/,0
27861207,老北京传统曲艺，惊艳了10后的小朋友，精彩！,/Date(1675836385000+0800)/,0
411157866,表演节目很精彩，老人和孩子都非常喜欢😍,/Date(1676632805000+0800)/,0
419717,老北京特色，值得一去,/Date(1674726041000+0800)/,0
2173117,到北京必去的地方，环境不错，茶店好吃，听相声是特色，不错不错。,/Date(1674202443000+0800)/,0
385574840,南宁#六堡茶#逸品庄茶馆南宁是一座宝藏号茶馆，这里有各式各样的老茶，以当地六堡茶为主。六堡茶代表广西的一张名片，有1500多年历史，来广西的人都值得好好品尝品尝。具有除身体湿气及调理肠胃等奇效。逸品庄茶馆坐落在南宁南湖公园旁，景色优美，交通便利，茶馆环境优雅大方，落落有致。茶馆主热情好客，亲和力强。,/Date(1645454569000+0800)/,2
22685475,机缘巧合前后来这里好几次，第一次来是吃北京小吃，看表演，后来又接连来这儿一周，听各种传统文化讲座，动手做老北京小吃，感觉意义非凡。 这里平时可以喝茶，二楼有专门的一小片区域作为包间喝茶，包间按小时收费，但是都在百姓能够接受的价位，80-100多包间费，环境非常好；二楼还可以参观，有很多北京文化的小泥塑，展板，有专人定时来讲解；而一楼呢下午一般都是有演出，中午也可以在这里就餐，就餐的时候每天会有不同的皮影戏。当来这儿跨进门时，一声饱含浓浓京味儿的：“来了您内”瞬间入戏。。。 第一次过来的时候看了一下午的演出，京韵大鼓啦，口技啦，杂技啦，相声啦~~各有千秋很有特色。而第二次过来的时候还感受到了亲手制作老北京小吃——艾窝窝。据说这里的宫廷小吃都是当天制作，原汁原味无添加，所以买走以后一定及时吃掉哦~~~盒装小吃并不是北京特色，味道不错，随便吃吃还行~ 下午的时候门口会还原当年大碗茶的情景，只不过当年的二分钱现在就剩个情怀，没有回忆的人是喝不出里面的家长里短的，走过路过的也都愿意停下来一碗，价钱您看着给，只不过就是不设找赎罢了。 对了，里面还售卖皮影，很精致，价格也不菲，但是带回去还是很有特色的。 门口不好停车，建议绿色出行。,/Date(1497500410000+0800)/,88
20196021,很好的一家体现北京特色的餐馆，值得推荐。理由1:本茶楼分三层，底楼就餐，就餐时可以边就餐边观看皮影表演。虽然皮影是整点表演的，每场十分钟左右，但是对于没有体验过现场皮影的孩子们来说是不错的选择。理由2:茶馆两楼有茶艺展厅，让你可以体验到茶艺的艺术，和茶馆的历史。理由3:茶馆三楼是观演区，吃完饭可以直接上三楼看表演，但这是另买票的，价格略贵158---4百多不等。因为座位有限需网上提前一天定。本人认为定个158的就可以了。表演形式多样，每天节目有当天定的，相声，杂技，口技等，一个半小时的表演还是挺充实的。所以这家茶馆值得推荐。,/Date(1468130650000+0800)/,56
