57412240,儿童超过90厘米需要买票，小孩子进去看热闹，影视明星，体育明星，歌星她们都不知道。,/Date(1675722709000+0800)/,1
294769015,北方唯一一座杜莎夫人蜡像馆，值得我们去看一次。,/Date(1676935534000+0800)/,0
186893708,在步行街上，出地铁一会到，挺不错，孩子自费69做了ar体验，票价太贵了，两孩子两大人花了五百多,/Date(1674563149000+0800)/,0
386243323,本来只是和来北京出差的朋友一起逛逛前门，走着走着发现杜莎夫人蜡像馆原来在这，很多年前就想来看，结果今天就走到这了，来都来了，必须要进去看看了,/Date(1672627945000+0800)/,1
65498569,北京前门步行街上的一座蜡像馆。,/Date(1679985152000+0800)/,0
8239763,人物惟妙惟肖，很有趣,/Date(1674901821000+0800)/,0
256301258,非常好的游览体验，住在附近开门就去，没人随便拍照，印章打卡，赞赞赞！！！,/Date(1676695295000+0800)/,1
432085406,蜡像做的非常逼真，有几个不是特别像本人，其他都很像！现在去基本没有什么游客，我好像包场了，服务很周到！体验感受很好！满意！以后有机会要带我女儿来看看！,/Date(1666707768000+0800)/,0
54201949,不错 没去过的可以看看,/Date(1675604809000+0800)/,0
16627266,蜡像种类多，比例逼真，值得一看,/Date(1667281913000+0800)/,0
7439183,"不错啊。好棒啊。
推介 啊。 
哈哈哈哈哈哈
真的不错哦哦哦哦
特别棒的。
哈哈哈姐姐啊
人不多
特别好玩。哈哈哈姐姐啊哈哈",/Date(1667716989000+0800)/,0
477456,北京杜莎夫人蜡像馆在北京前门大街，和很多景点在一块，蜡像馆里的国内影视、体育、演艺明星挺多的，不过么蜡像逼真度还是有差异的，观光逛逛性价比还行吧。,/Date(1663473191000+0800)/,0
394601572,还行吧，多是娱乐明星，希望增加一些科学领域的人物。,/Date(1676691932000+0800)/,2
14484704,"【景色】
【趣味】
【性价比】👍",/Date(1662647588000+0800)/,0
49862772,我们是从国家博物馆直接走去杜莎夫人蜡像馆的，杜莎夫人蜡像馆就在前门大街里面，走进去一会就到了，里面蜡像涉及范围很广，但是感觉蜡像有点少呀，逛了一会就逛完了不过其实还好，因为有好多喜欢的，嘿嘿,/Date(1453822090000+0800)/,65
188206708,北京杜莎夫人蜡像馆，是年轻人打卡必去之地，可以摆各种造型，有各囯家的领导人，奥巴马，默克尔，还有名演员，成龙，周冬雨，，李冰冰，有体育健将，姚明，有网络大伽，李彦宏。京剧名角，梅兰芳！！,/Date(1618843236000+0800)/,1
7275544,里面三层，分不同主题内容，带着家人一起来这里玩，拍拍照，和自己喜欢的人物合影！蜡像很逼真！赞👍其中二层还有一个卡丁车环节，非常不错，妈妈快70岁首次接触，玩后很高兴，工作人员Super王很心细、耐心的给老人讲解、介绍怎么操作，很好的体验！,/Date(1623934566000+0800)/,4
77543026,整体来说不错，网上订票，便宜又方便蜡像比较逼真，从楼上开始，个人觉得开始看的卷福，英国女皇，琅琊榜，威廉凯特都很逼真，但是往后有一点虎头蛇尾，像姚晨孙俪邓超什么的没有刚开始的蜡像做的好。整体参观了大约半小时左右,/Date(1487767206000+0800)/,32
162165340,蜡像很逼真，带小朋友去见识见识,/Date(1673128284000+0800)/,0
68072183,人比较多，但是提前买好票还是比较方便，工作人员的服务态度也不错，热情周到。见到了喜欢的明星蜡像，比较丰富，分类也清晰，参观起来很方便,/Date(1477729889000+0800)/,52
11641359,半价85一个人，很合算，总体来说还可以，外国明星做的像，中国的都差点，都不是特别像，环境挺好的，还有道具供拍照使用，奥巴马有那个电话拿起来还说话吓我一跳！还有想知道明星的真实身高就去蜡像馆吧，百分百真人蜡像1：1……哈哈，通过对比黄教主在175左右！！！,/Date(1475055688000+0800)/,83
2524451,就在前门大街，地铁很方便，疫情期间人不多，方便拍照，门口有游览指引的小册子，按行进标识就很方便了，大多蜡像还是很逼真的，除了蜡像馆前门现在规划的不错，值得四处转转。,/Date(1646751146000+0800)/,0
298823037,据说是中国四大杜莎夫人蜡像馆，在前门大街附近，有政治人物，体坛明星，说相声的各种人物。有的很逼真，全价票还是比较贵。我是用京津冀一卡通来的。整体感觉还是很不错的。,/Date(1627561043000+0800)/,2
162165340,还行吧，没看过蜡像馆，所以去看一下，觉得还行吧！但是小朋友还收费有点儿过了！而且收费不便宜呢！里面的人物有点儿少，不是太多！,/Date(1660391968000+0800)/,1
2991166,北京杜莎夫人蜡像馆位于坐拥悠久的前门大街，北京最繁华的商区之一。蜡像馆内面积不是很大，蜡像逼真，游客可以拍照，但是很有意思。,/Date(1655433828000+0800)/,3
272657461,很值得去的值得地方，里面有很多明星的蜡像，可以随便合影拍照，有的还有对应的服装，自己穿上拍照，平常接触不到真明星，和蜡像拍个照也是可以的。性价比高，总体超赞，有趣好玩，景色不错，,/Date(1624093735000+0800)/,0
111098890,里面太好玩了 做手蜡的闫研小姐姐特别有耐心 还比较细致 做到了满意的手腊 小朋友特别高兴！ 还会再来的！,/Date(1660301506000+0800)/,0
21256510,作为追星族，还是值得去的，明星很多。而且，里面还有互动游戏的，我特别喜欢跟张艺兴的互动，很有意思的哦！明星很多哈！小孩也很喜欢，有她最喜欢的花花。期待送一张花花的签名照给我哈,/Date(1633686350000+0800)/,0
206008873,还是很不错的，比较逼真的蜡像,/Date(1658023265000+0800)/,1
191625167,我去的时候，人不多，随便照，不用担心会有闲杂人入镜，谈不上娱乐，只是去欣赏，馆里的工作人员超nice ，因为我是一个人去的，工作人员很热心的帮我拍照，在这里表示感谢,/Date(1659058490000+0800)/,0
26134886,北京杜莎夫人蜡像馆位于前门大街，北京最繁华的商区之一。蜡像馆内面积不是很大，但是很有意思。去过很多地方的杜莎夫人蜡像馆，北京的还是很特别。,/Date(1639893563000+0800)/,1
250397235,很不错哦，是个近距离接触明星们的机会，至少可以看个立体的，虽然是假人，但还是会惊叹，哇，他居然这么瘦，哇，她居然这么高，也挺好玩的,/Date(1627752135000+0800)/,0
100858191,挺好有意思的，孩子有点害怕，但不影响游览下去的兴趣，还有很多服装可以配合拍照，就是差一点就走错了，指示有些欠缺，总是值得一游！,/Date(1627250437000+0800)/,0
29978042,进门看到郭德纲蜡像，嘿！真像.看了半天感叹这手艺可真赞，亲眼所见没想到蜡像会做的这么像，感觉怪怪的🤨，有机会去上海的看看,/Date(1619876230000+0800)/,0
191743376,"蜡像馆是由蜡制雕塑家杜莎夫人建立的，杜莎夫人蜡像馆是全世界水平最高的蜡像馆之一，有众多世界名人的蜡像，其中恐怖屋最为出名。

全球旅游景点运营商默林娱乐集团宣布与中国领先的商业地产开发商SOHO中国缔结一项重要战略伙伴关系，双方将把默林集团众多标志性的国际品牌引入北京，并以定于2014年开幕的北京杜莎夫人蜡像馆为首个引入的品牌。",/Date(1644055709000+0800)/,0
2477797,"Madame Tussauds is in charge of many places, and the characters inside are vivid. Although it is said to be debut, there are still many gods. Is a good place, after all, is also a place for.",/Date(1610263986000+0800)/,2
89895834,还不错 华晨宇在弄胖点就更好了,/Date(1625437334000+0800)/,2
314979210,不错，值得一看，推荐，点赞！水平比较高，很像，有点意思，顶上。,/Date(1627728474000+0800)/,0
273011261,带孩子去的，有的还是很逼真的，不错,/Date(1625874111000+0800)/,1
283660305,里面有好多我喜欢的明星，像成龙，黄家驹，杨幂，梅西等，里面的服务员也很热情，我是一个人去的里面服务员还一路帮助我拍照，下次还会去的,/Date(1646753288000+0800)/,0
252468369,不错挺好玩的666666,/Date(1631004978000+0800)/,1
156318593,为了看二哥王力宏，只有北京站才有，成功打卡。,/Date(1619314608000+0800)/,0
45611922,很好，非常好，提前预订还是非常方便的，景区各项设施非常完善，玩的非常开心呢，工作人员很热情，是个很好的体验，下次还再来！,/Date(1659832073000+0800)/,0
1117346,疫情期间，这里管理严格，游客比较少了。,/Date(1646529419000+0800)/,0
733888,很漂亮的地方，蜡像特别逼真，值得一去,/Date(1654937763000+0800)/,0
1117346,现在这里实行流量控制，游客比较少了。,/Date(1651302794000+0800)/,0
46302037,蜡像很逼真，是拍照打卡的好地方。,/Date(1660968078000+0800)/,0
