2648981,"在全国有太多个地方叫中山公园了，而来到北京那么多次，我都没有来过北京的中山公园溜达，这次正好借着，春暖花开的时候也正好借着人流不是很大的时刻，特意跑到了北京的中山公园来这边游览。
要想来中山公园里面踏青，有一件事是非常重要的，那就是必须提前一天进行预约，这里是不接受当天预约的，不过如果你预约了天安门广场的话，来到这里却可以现场进行购票。
中山公园的面积还是挺大的，里面各种各样的植物和建筑都是我们值得打卡的，但是在春天我们应该拍的应该是花朵。在中山公园里面有很多类花是值得大家来拍照的一类是玉兰花在亭子前面有非常大的一株玉兰，供大家来进行拍照。另外一类就是梅花了，每年的3月是中山公园里面梅花盛开的季节。当然还有一类就是中山公园，最值得给大家推荐的那就是郁金香，不过郁金香的盛开要等到4月，大家3月份来可能会看不到。",/Date(1679403665000+0800)/,0
5285012,唐花坞在北京中山公园南门内西北。平面呈燕翅形，是一座温室花房。唐花坞采用民族形式的彩画和瓦顶，前檐用玻璃窗装修，以便采光。东西两端为出入口，居中一大间正中设喷水池，池中心安放一块高2米多、产自易县西陵深谷中的涵水石，池内蓄养金鱼。花坞内种有各类名贵的花卉，并应时举办专题花展，供游人观赏。,/Date(1677107666000+0800)/,0
179622949,3月31去的，天安门西B口出离的很近，骑小黄车得停在国家大剧院附近，因为道路禁行。郁金香没怎么开，有些还是苗，里面没几个人。4月10号左右去最合适,/Date(1680344566000+0800)/,1
19201160,中山公园位于北京市中心故宫南面，天安门西侧，与故宫一墙之隔。占地23万平方米，是—座纪念性的古典坛庙园林。它原是明清两代的社稷坛，与太庙（今劳动人民文化宫）一起沿袭周代以来“左祖右社”的礼制建造。公园的主体建筑社稷坛位于轴线中心，坛呈正方形，为汉白玉砌成的三层平台。坛上铺着由全国各地进贡来的五色土，中黄、东青、南红、西白、北黑，以表示“普天之下，莫非王土”的意思，并象征土、木、火、金、水五行。坛台中央原有一方形石柱，名“社主石”，又称“江山石”，以示“江山永固”。坛四周建有四色琉璃墙，东蓝、南红、西白、北黑，四面各立汉白玉棂星门一座，格外庄严肃穆。坛之北的“拜殿”又名享殿或祭殿、是一座宏大的木构建筑，面阔5间，进深3间，黄琉璃瓦，单檐庑殿顶，白石台基，无天花板。明露着梁架和斗拱，绘和玺彩画。这是保存最完整的明代建筑。1925年曾在此殿停放孙中山先生灵柩。接受各界人士瞻仰吊唁。1928年由冯玉祥部下时任北平特别市长何其巩等爱国人士提议并主持改名为中山堂。堂后门内两侧原列有72支镀金银的铁戟，故称戟门。八国联军入侵北京时，将铁戟全部掠走。社稷坛外西南面，有神厨、神库、宰牲亭等附属建筑。长青园位于社稷坛东边，园内叠假山、搭花棚、筑花坛、置盆景。在这其中点缀着松柏交翠亭、投壶亭、来今雨轩等景点；西边的唐花坞是培育各种名贵花木的温室花房。去中山公园最好公交出行，乘东向西方向的1或5路公交车，也可以乘地铁1号线在天安门西下车后向东步行即可到达。,/Date(1666708790000+0800)/,13
20702384,门票不贵，位置在天安门广场西侧，面积不大，景色很美。最近正值郁金香花期，值得打卡。,/Date(1680761705000+0800)/,0
2991166,中山公园与故宫一墙之隔，游了故宫顺道去中山公园看看，特别是4月到5月之间中山公园成片的郁金香吸引着很多游客前来观看。,/Date(1679823374000+0800)/,2
2991166,有花有水有人气位置超佳的公园。从现在起中山公园开始看花的美好季节。,/Date(1678159104000+0800)/,2
3146912,北京的中山公园位于北京故宫的西侧，很明显。正门朝向南，不错的公园，五色土，音乐厅。,/Date(1674747329000+0800)/,1
34514098,可以顺带去，最早知道这个名字是在课本上。实地去了之后有点失望，感觉有点小。去天安门城里游玩后往里走一段再往左边一拐就到了。不过北京做为古都，景点实在太多了，这种小景点只能顺路去看。,/Date(1680326389000+0800)/,0
2991166,北京中山公园，交通方便，位置近北京故宫博物院，近天安门城楼，近天安门广场，近国家博物馆，近人民大会堂，离前门仿古街不远，绝佳的位置 ，美丽的环境，吸引了众多的游人。,/Date(1669633096000+0800)/,2
26891444,去过好多次中山公园，但仅上次最难忘，满院的银杏树，金色的叶子铺满庭院，,/Date(1677362990000+0800)/,0
20702384,社稷坛位于天安门西侧的中山公园，原为明清两代皇帝祭社神和稷神的地方。后为纪念孙中山先生，改名为中山公园。,/Date(1666873932000+0800)/,0
489346887,去北京要去天安门看升旗，然后去中山公园享受一下宁静清新的空气。,/Date(1677672668000+0800)/,0
3146912,北京的中山公园在故宫的西面，很美的公园，有个音乐厅。,/Date(1679932177000+0800)/,0
697130,北京的中山公园，是全国各地诸多中山公园中最有历史感的,/Date(1675974458000+0800)/,0
1150935,明清皇家社稷坛，中山先生停灵，后改名中山公园。,/Date(1677680751000+0800)/,0
1659188,故宫西侧，游客不多，非常肃穆，值得去一游,/Date(1679819400000+0800)/,0
1659188,天安门广场旁，庄严肃穆，非常适合一游,/Date(1677035255000+0800)/,0
