,uid,comment,date,like,sorce,#服务方面#cnt,#导游方面#cnt,#人流方面#cnt,#景色方面#cnt,#价格方面#cnt,#饮食方面#cnt,#娱乐方面#cnt,#儿童方面#cnt,#设施方面#cnt
0,217487102.0,300年。历年来地坛公园一直重视古树的维护管理工作，每棵古树都有相应的档案记录，并设专人维护，2005年地坛公园完成了古树复壮工程，对全园古树进行了一次彻底的维护保养，以此保证古树的茁壮生长。公园内最著名的就是独臂将军柏和大将军柏、老将军柏三棵古树。,/Date(1670209587000+0800)/,1,4.286,1,0,0,3,0,0,0,0,0
1,5285012.0,"地坛公园是我每年的秋天都会去的宝藏公园！人少景美，无论是拍景还是拍人文都可！

🍀时间：建议工作日的上午去，阳光刚好可以打在银杏上，非常漂亮，当然下午也可以看火红的枫叶在夕阳中的景。公园里游客不多，大多是来下象棋的，跳舞，玩乐器的大爷大妈，浓浓的生活气息。

🍀拍照建议：1. 从北门进入就可以看到一条长长的银杏大道，这里也是游客最常打卡的地方，因为既可以拍到古香古色的建筑，又可以拍遮天蔽日的银杏树。

2. 往东走是成片的枫叶林，游客比银杏大道少，超级超级出片，也有很多古建筑，比如小亭子，小桥流水，栏杆等等，地坛公园本来就不大，建议东边多走一走，绝对不会后悔。去的时候刚好有一对新人在拍婚纱照，学习到了很多出色的机位

3. 西边主要是绿色的古树，还有超级多的鸽子！！现在不卖鸽食了，可以自己带来喂，很好玩",/Date(1666252440000+0800)/,1,4.286,0,0,0,4,0,0,2,0,2
2,367452835.0,是中国现存的最大的祭地之坛。地坛有方泽坛、皇祇室、牌楼、斋宫等著名旅游景点,/Date(1677903840000+0800)/,0,4.136,0,0,0,0,0,0,0,0,0
3,396094.0,地坛公园又称方泽坛，是古都北京五坛中的第二大坛。地坛公园位于北京市东城区定门外大街，占地37.4公顷。公园始建于明代嘉靖九年，是明清两朝帝王祭祀&quot;皇地袛神&quot;的场所，也是中国现存的最大的祭地之坛。,/Date(1661732222000+0800)/,0,4.265,0,0,0,3,0,0,0,0,0
4,18141211.0,从小都去的公园，尤其是有图书展销会的时候。春节的庙会也是传统的特色。,/Date(1679240973000+0800)/,0,3.984,0,0,0,1,0,0,0,0,0
5,3146912.0,北京地坛公园是北京有名的公园，位于东城区，距离雍和宫地铁站很近。,/Date(1680449323000+0800)/,0,4.274,0,0,0,2,0,0,0,0,0
6,35546121.0,相比于原本的祭坛功能，每年春节期间的庙会反倒更有名气。,/Date(1674733505000+0800)/,0,-8.001,0,0,0,0,0,0,0,0,0
7,468498410.0,这里有三百年以上的古树，古树参天，写满了历史。,/Date(1680773972000+0800)/,0,4.253,0,0,0,0,0,0,0,0,0
8,4051619.0,环境不错，周边居民锻炼身体的地方。,/Date(1677135871000+0800)/,0,3.332,0,0,0,1,0,0,0,0,0
9,366096918.0,地坛又称方泽坛，是古都北京五坛中的第二大坛。始建于明代嘉靖九年(公元1530年)是明清两朝帝王祭祀“皇地祇神”的场所，也是我国现存的最大的祭地之坛。,/Date(1662472264000+0800)/,0,4.277,0,0,0,0,0,0,0,0,0
10,39465692.0,秋天的地坛公园，非常漂亮，蓝天再蓝一点会更好。,/Date(1665828456000+0800)/,1,4.265,0,0,0,1,0,0,0,0,0
11,838912.0,地坛容易被人忽略，其实地坛还是很有皇家气派和历史文化的。值得一看。,/Date(1679237616000+0800)/,0,4.217,0,0,0,0,0,0,0,0,0
12,2224445.0,春节期间游人很多，各色的民俗活动和小吃不错,/Date(1674920419000+0800)/,0,4.184,0,0,0,0,0,1,0,0,0
13,13188945.0,地坛公园又称方泽坛，在中国北京安定门外，是明世宗以后明清两代皇帝每年夏至祭祀土地神的地方。地坛始建于明代嘉靖九年（公元1530年），是中国现存的最大的祭地之坛。坛内总面积37.4公顷，呈方型，整个建筑从整体到局部都是遵照中国古代“天圆地方”、“天青地黄”、“天南地北”、“龙凤”、“乾坤”等传统和象征传说构思设计的。地坛现存有方泽坛、皇祇室、宰牲亭、斋宫、神库等古建筑。值得一去。,/Date(1668092574000+0800)/,0,4.286,0,0,0,1,0,0,0,0,2
14,8825542.0,"地坛位于北京市东城区安定门外大街，与天坛遥相对应，与雍和宫、孔庙、国子监隔河相望。
地坛始建于明代嘉靖年间，是明清两朝帝王祭祀“皇地祇神”的场所，也是中国现存的最大的祭地之坛。",/Date(1662775069000+0800)/,0,4.276,0,0,0,0,0,0,0,0,0
15,266132854.0,地坛又称方泽坛，是北京五坛中的第二大坛，位于北京市东城区安定门外大街，与天坛遥相对应，与雍和宫、孔庙、国子监隔河相望。,/Date(1665450851000+0800)/,2,3.456,0,0,0,0,0,0,0,0,0
16,28604644.0,去地坛公园有多条线路公交车可以直达。,/Date(1674049678000+0800)/,0,4.111,0,0,0,1,0,0,0,0,0
17,227732576.0,心里还挺不错的，门票也不贵，可以来,/Date(1671852137000+0800)/,0,3.015,0,0,0,0,1,0,0,0,0
18,630966.0,很有特色的公园。逛逛很有意思。,/Date(1672980025000+0800)/,0,4.267,0,0,0,1,0,0,0,0,0
19,1652716.0,"地坛公园里的九坛八庙文化展览广场，可以很好的学习这些知识点。
九坛八庙，指京城九坛和京华八庙。九坛，即天坛、地坛、祈谷坛、朝日坛、夕月坛、太岁坛、先农坛、先蚕坛和社稷坛诸坛，这些都是明清帝王们进行各种祭祀活动的地方；八庙系指太庙、奉先殿、传心殿、寿皇殿、雍和宫、堂子、文庙和历代帝王庙。",/Date(1646040514000+0800)/,4,4.286,0,0,0,1,0,0,0,0,1
20,10747004.0,没有多大，看点不多。旁边是传染病医院。,/Date(1675158179000+0800)/,0,-0.451,0,0,0,0,0,0,0,0,0
21,14186056.0,方泽坛就是地坛的祭坛，在地坛公园南部，收费五元可入内参观。地坛是北京“五坛”之一，地位应排第二，在天坛之后，但在日坛、月坛、先农坛之前。其实北京还有“九坛”的说法，在五坛之外再加上社稷坛、太岁坛、祈谷坛、先蚕坛，都是皇家祭祀的场所。地坛是中国最大的祭地场所，也是举行祭地活动最多的场所，历史上明清两朝共由皇帝或皇帝指派大臣在这里举行四百多次祭祀活动。祭坛上的砖石特意设置成偶数，因偶数属“阴数”，正与“天阳地阴”的说法相符。,/Date(1649323379000+0800)/,1,-8.607,0,0,0,1,0,0,0,0,0
22,203696729.0,周末非常适合去的地方，交通也方便,/Date(1661868932000+0800)/,1,2.249,0,0,0,0,0,0,0,0,0
23,367452835.0,早晚遛弯散步人比较多，环境还是挺好的，交通方便,/Date(1664544541000+0800)/,0,4.258,0,0,0,1,0,0,0,0,0
24,1117346.0,公园占地面积大，绿化养护好，市民比较多。,/Date(1661908340000+0800)/,0,3.579,0,0,0,1,0,0,0,0,0
25,4613789.0,编辑地坛公园的银杏大道非常吸引人。,/Date(1667046197000+0800)/,0,3.792,0,0,0,1,0,0,0,0,0
26,4562100.0,北京地坛公园的秋天是金黄色的世界。,/Date(1667045379000+0800)/,0,4.054,0,0,0,1,0,0,0,0,0
27,203696729.0,北京一定要去的地方，交通也很方便,/Date(1662296308000+0800)/,0,1.608,0,0,0,0,0,0,0,0,0
28,10747004.0,地坛不大，了解点历史和作用更好，否则看点不多。,/Date(1674004400000+0800)/,0,3.118,0,0,0,0,0,0,0,0,0
29,217487102.0,地坛有方泽坛、皇祇室、牌楼、斋宫等著名旅游景点，于1925年被辟为京兆公园。地坛始建于明代嘉靖九年（1530年），是明清两朝帝王祭祀“皇地祇神”的场所,/Date(1648739300000+0800)/,0,4.274,0,0,0,1,0,0,0,0,0
30,95339337.0,"地坛，又称方泽坛，位于北京市东城区安定门外大街地坛公园内，与天坛遥相对应，始建于明嘉靖九年（1530年），是一座皇家坛庙，是明清两朝帝王祭祀“皇地祇”神的场所
地坛总面积37.4公顷，呈方型，从整体到局部都是遵照中国古代“天圆地方”、“天青地黄”、“天南地北”、“龙凤”、“乾坤”等传统和象征传说构思设计的，另配有皇祇室、宰牲亭、斋宫、神库等古建筑",/Date(1659493282000+0800)/,1,4.286,0,0,0,1,0,0,0,0,1
31,230921536.0,"20220729   夏日炎炎，傍晚的时候去地坛公园溜达，消暑纳凉。
地坛又称方泽坛，是北京五坛中的第二大坛，位于北京市东城区安定门外大街，占地37.4公顷，与天坛遥相对应，与雍和宫、孔庙、国子监隔河相望。
地坛始建于明代嘉靖九年（1530年），是明清两朝帝王祭祀“皇地祇神”的场所，也是中国现存的最大的祭地之坛。地坛有方泽坛、皇祇室、牌楼、斋宫等著名旅游景点，于1925年被辟为京兆公园。",/Date(1659310746000+0800)/,1,4.286,0,0,0,2,0,0,0,0,0
32,95339337.0,坛公园又称方泽坛，是古都北京五坛中的第二大坛。始建于明代嘉靖九年（公元1530年），占地面积37.3公顷。地坛是一座庄严肃穆，古朴幽雅，具有悠久历史文化的皇家坛庙，是明清两代帝王祭祀&quot;皇地祗神&quot;的场所。1984年５月２４日，北京市人民政府正式公布地坛为市级文物保护单位。地坛现存有方泽坛、皇祗室、宰牲亭、斋官、神库等古建筑。近年来又增建了月季园、牡丹园等新的园林景点。,/Date(1658983259000+0800)/,1,4.286,0,0,0,2,0,0,0,0,1
33,33880752.0,地坛在安定门在，坐地铁到安定门站，地坛西门外还有公交车，交通比较方便。地坛不算大，十几二十分钟就能转一圈，西门外有一个比较长的引道，两旁有很多银杏和柿子树，赶上北京第一场雪，柿子挂在枝头很漂亮！,/Date(1639657427000+0800)/,3,4.286,0,0,0,0,0,0,0,0,0
34,217487102.0,地坛始建于明代嘉靖九年（1530年），是明清两朝帝王祭祀“皇地祇神”的场所，也是中国现存的最大的祭地之坛。地坛公园的雪景也是美丽的。,/Date(1648293410000+0800)/,0,4.27,0,0,0,1,0,0,0,0,0
35,217487102.0,于1925年被辟为京兆公园。园内草坪面积14.52万平方米，绿化覆盖率达78.8%，现存百年以上古树176株，其中一级古树89棵。,/Date(1651562382000+0800)/,0,4.286,0,0,0,1,0,0,0,0,0
36,217487102.0,地坛始建于明代嘉靖九年（1530年），与天坛遥相对应，与雍和宫、孔庙、国子监隔河相望。北京的大雪地坛公园迎来了大量的摄影爱好者。,/Date(1647833676000+0800)/,0,4.269,0,0,0,1,0,0,0,0,0
37,27025856.0,地坛始建于嘉靖年间，来自天圆地方的古代认知，整个祭坛呈方形。地坛又名方泽坛，这名字来源于坛下的方形水泽整个公园也受此布局影响，公园道路也笔直方正。来到这里让我想起史铁生的《我与地坛》。,/Date(1657359574000+0800)/,1,4.286,0,0,0,2,0,0,0,0,0
