,uid,comment,date,like,sorce,#服务方面#cnt,#导游方面#cnt,#人流方面#cnt,#景色方面#cnt,#价格方面#cnt,#饮食方面#cnt,#娱乐方面#cnt,#儿童方面#cnt,#设施方面#cnt
0,65394035.0,野生动物园的动物种类繁多，孩子们还是比较喜欢偷喂的动物，带着食物让孩子们尽情的玩耍吧！但是我感觉春天暖和的时候再来一次会比较好，因为那会儿动物他们都会出来，现在去感觉有点冷，好多动物都不出来，都在窝里趴着,/Date(1675964486000+0800)/,0,4.286,0,0,0,0,0,1,1,0,0
1,211811353.0,"走高速过去还比较方便，我是中秋节假期
去的，自驾的人太多了，人和动物之问隔
着至少两道栅栏墙，动物还特少，眼神不好都找不到，根本没有野生动物园的感觉，中途停车场都特别脏乱，规划极其不好，比十几年前差远了！",/Date(1675751406000+0800)/,0,-9.998,0,0,1,0,0,0,0,0,0
2,211811353.0,"12月底的时候去的，用的京津冀年卡，人员免费，只花一个车票钱就行了。总体感觉还挺好的，没啥人，算是清净。小孩子
挺喜欢的，可以现场买肉喂熊和其它小动物。尤其是最后出来之前，路上就有梅花鹿，在车里就能喂，特别有意思。",/Date(1675404527000+0800)/,0,4.149,0,0,0,0,0,0,0,1,0
3,211811353.0,周末，天气不太冷的时候，想着动物们应该不会猫在窝里了，于是带着孩子去了八达岭野生动物园。我们是开车去的，车子直接开到了动物园内。一进门就是猛兽区，有狼熊老虎等，都是关在笼子里，还是安全的。,/Date(1676642796000+0800)/,0,-0.143,0,0,0,0,0,0,0,0,0
4,211811353.0,八达岭野生动物世界是中国最大野生山林动物园，占地大约7千余亩。开车进入，就融入动物的世界，进入猛兽区可以看到凶猛老虎，狮子，野狼，熊等，这时千万不可下车，只能在车子里与这些猛兽交流。,/Date(1679976222000+0800)/,0,4.286,0,0,0,0,0,0,0,0,0
5,211811353.0,京津冀一卡通可以免费来一次，但是开车进入就得单收一下车的钱，不过我觉得这钱得花，主要是园区太大了！另外就是这里一定做好攻略提前准备好味动物的食材！,/Date(1678587125000+0800)/,0,-9.012,0,0,0,0,0,0,0,0,0
6,211811353.0,"推荐理由：
太好玩了 太适合孩子了 我们平日去的人
还少 我家七座车 车费为70元六座车以下是60元。但是我看门票带了观光车的票10元面我们没有座",/Date(1677068862000+0800)/,0,4.098,0,0,0,0,1,0,1,0,0
7,211811353.0,九点开园就到了，准备了胡萝卜、大白菜、香蕉、饼干和鸡胸肉。方便的话可以准备个长签字之类的，狮子棕熊野狗都是可以喂的。很满意！,/Date(1677807354000+0800)/,0,-5.875,0,0,0,0,0,0,0,0,0
8,3631893.0,下单之后要到窗口换票，不是周末，人不多很快，进门之前要签个自驾的知情同意书，开车边走边看，天冷动物不是很多，猴山上的猴子不少，很机灵，知道要食物，矮马和梅花鹿可以买爆米花，打开车窗一根一根的喂，挺有意思的。,/Date(1676808671000+0800)/,0,2.987,0,0,1,0,0,1,0,0,0
9,65394035.0,又想带着孩子们去野生动物园，一定从家里准备投喂的食物，洗干净装在袋子里，现场买真的很贵，棍子可以不准备，现场有，还有一定够一张进车票，在车里看猛兽区，还是不错的,/Date(1675897398000+0800)/,0,-0.126,0,0,0,0,0,1,0,0,0
10,410973286.0,虽然环境不是特别好，四周围都是山，但是值得带孩子去，联系自驾，感受一下。毕竟我们现在看到的猛兽，都温温顺顺的，而在八达岭野生动物园看到的猛兽真是特别有野性。还可以自己随便投喂,/Date(1676961428000+0800)/,0,4.263,0,0,0,1,0,0,0,0,0
11,28572500.0,很不错的地方，每年都要带孩子玩几次。开车自驾非常方便。可以不用下车就看老虎狮子，下次还会买票来这里，孩子大人都觉得这里很不错！,/Date(1680355464000+0800)/,0,4.28,0,0,0,0,0,0,1,0,0
