,uid,comment,date,like,sorce,#服务方面#cnt,#导游方面#cnt,#人流方面#cnt,#景色方面#cnt,#价格方面#cnt,#饮食方面#cnt,#娱乐方面#cnt,#儿童方面#cnt,#设施方面#cnt
0,196837749.0,798除了指数字以外，一般指北京798艺术区，或称大山子艺术区、大山子798厂艺术区等，艺术区的名字是由北京国营电子工业老厂区的名称沿用而来。同时，798也指代这一艺术区引申出的一种文化概念，以及LOFT这种时尚的居住与工作方式。,/Date(1662651637000+0800)/,2,4.285,0,0,0,0,0,0,0,0,0
1,366096918.0,798艺术区位于北京朝阳区酒仙桥街道大山子地区，故又称大山子艺术区（英文简称DAD－DashanziArtDistrict），原为原国营798厂等电子工业的老厂区所在地。此区域西起酒仙桥路，东至京包铁路、北起酒仙桥北路，南至将台路，面积60多万平方米。.,/Date(1662558131000+0800)/,0,4.011,0,0,0,0,0,0,0,0,0
2,2991166.0,时尚，前卫，超能量思维，没逻辑中寻找规律的798艺术区。艺术爱好者一定要去这里走走看看，找找灵感。在这里累了有布局不同寻常的餐厅，想休息有时尚装点的咖啡厅。总之到798一定让你眼前一亮。,/Date(1666066138000+0800)/,5,4.285,0,0,0,0,0,1,0,0,0
3,6371732.0,里面有一些不错的装修情调很艺术的小餐厅和小店,/Date(1679499946000+0800)/,0,4.269,0,0,0,0,0,1,0,0,0
4,28604644.0,到798艺术区有多条线路公交车站直达。,/Date(1676034688000+0800)/,0,4.251,0,0,0,0,0,0,0,0,0
5,106506918.0,在这里可以熏陶一下自己的艺术修养,/Date(1680219400000+0800)/,0,3.308,0,0,0,0,0,0,0,0,0
6,361244399.0,展览很棒，带来了儿时回忆。希望多多举办这些亲子主题的。,/Date(1678144857000+0800)/,0,4.283,0,0,0,0,0,0,0,0,1
7,2079943.0,涂鸦使用的地方很多，展览展示在不同物体上的涂鸦作品，开括了对涂鸦的认知。平日的时间去看人很少，适合拍照片，值得去打卡的地方。,/Date(1663300287000+0800)/,0,-3.024,0,0,0,0,0,0,0,0,1
8,26891444.0,2006年，第一次去798就被艺术的氛围感染了，大胆的创意，灵致的创作,/Date(1669531611000+0800)/,0,4.277,0,0,0,0,0,0,0,0,0
9,24862153.0,各种画廊、时尚店，看看挺不错的。规整的厂房厂区，建筑面积达60万平米，分成6个区，虽说一些店铺关门看着有些衰落，但还是蛮有人气的。,/Date(1646030041000+0800)/,23,-8.4,0,0,0,0,0,0,0,0,1
10,370520824.0,去北京的798艺术区有多条线路公交车直达。,/Date(1670542933000+0800)/,0,4.14,0,0,0,0,0,0,0,0,0
11,28604644.0,去北京798艺术区有多条线路公交车直达。,/Date(1673620104000+0800)/,0,4.14,0,0,0,0,0,0,0,0,0
12,18141211.0,很多年了，很值得逛逛，充满艺术气息,/Date(1673279493000+0800)/,0,4.282,0,0,0,0,0,0,0,0,0
13,79254620.0,交通非常的便利，多条地铁和公交线路直达，必须给个好评探店之后赶紧来评论，服务员反应很及时，环境颜值在线，整个过程都很愉快和好朋友相聚真的太适合来这了，每年都会来两三次，已经成为我的聚会必备了,/Date(1667098335000+0800)/,0,4.272,1,0,0,1,0,0,0,0,0
14,154384265.0,文化气息很浓，各式各样的创意和艺术作品，不错。,/Date(1673147493000+0800)/,1,4.281,0,0,0,0,0,0,0,0,0
15,116961042.0,出去走走，感觉还是不错的，游客很多。,/Date(1672234765000+0800)/,0,3.243,0,0,0,0,0,0,0,0,0
16,68711091.0,特别好，我们去的时候，人少,/Date(1673329642000+0800)/,0,-3.865,0,0,0,0,0,0,0,0,0
17,167653034.0,艺术品鉴就去这里吧 反正我是欣赏不了这么高大上的艺术，你呢 什么感受呢,/Date(1664722456000+0800)/,0,4.242,0,0,0,0,0,0,0,0,0
18,5285012.0,夜色下的798。落日余晖为798高耸的烟囱，巨大的包豪斯建筑染上一层迷离的神秘。那些举着手机自拍的男孩女孩退场后，还给这里一片空荡荡的落寞。夜幕之下，798离开喧嚣人群后，这个从上一代留下的工业厂房和铁架，在暮色中庄严肃穆，此刻，这些大家伙仿佛重新拾回了力感十足的自信。,/Date(1657034252000+0800)/,1,4.285,0,0,0,0,0,0,0,0,1
19,390584249.0,798艺术区（798 ArtDist），位于北京市朝阳区酒仙桥路2号，为北京的文化创意产业集聚区。798原身是由苏联援建、东德负责设计建造、总面积达110万平方米的重点工业项目718联合厂，于1952年筹建，其于1964年4月拆分为多个厂，798厂为其中之一，从2002年开始，由于租金低廉，诸多艺术家工作室和当代艺术机构开始聚集于798，逐渐形成了一个艺术群落。,/Date(1664534300000+0800)/,0,4.286,0,0,0,0,0,0,0,0,1
20,203696729.0,很有艺术气氛的地方，周末去挺不错,/Date(1663342586000+0800)/,0,4.268,0,0,0,0,0,0,0,0,0
21,209484925.0,很喜欢这里的艺术氛围，特别棒，,/Date(1661614945000+0800)/,0,4.278,0,0,0,0,0,0,0,0,0
22,230652317.0,"【景色】
【趣味】
【性价比】不错",/Date(1661575451000+0800)/,0,4.272,0,0,0,1,0,0,1,0,0
23,4999993.0,798，文艺区的领导者，创办以来，就是网红之地，夜晚酒吧餐厅，齐聚小资生活，周末就是带娃亲子之地，停车基本方便，周末人多！,/Date(1654539924000+0800)/,1,4.099,0,0,1,0,0,1,0,0,0
24,19085550.0,现在的游客比以前少了很多，还是有些不错的展览,/Date(1664031150000+0800)/,0,0.623,0,0,0,0,0,0,0,0,1
