,uid,comment,date,like,sorce,#服务方面#cnt,#导游方面#cnt,#人流方面#cnt,#景色方面#cnt,#价格方面#cnt,#饮食方面#cnt,#娱乐方面#cnt,#儿童方面#cnt,#设施方面#cnt
0,1707352.0,"不错的地方，适合溜娃。武器很多，很壮观。
一层展厅挑高设计，视觉冲击感极强，海空装备和导弹，各种飞机让孩子看得兴奋不已，有无人机模拟操作和战斗机模拟器的互动游戏。左右两侧有卖纪念品、集章和文创冰棍。
B1展厅以重型陆军装备为主，坦克是其中的亮点，还有模拟坦克炮突击的互动设施。
二层还有可以看一层飞机的望远镜，拍一层展厅角度绝佳！主要内容是展览大楼二层回廊的兵器陈列轻武器展区。",/Date(1677678688000+0800)/,0,4.286,0,0,0,0,0,0,0,0,2
1,200684624.0,"壮观，震撼，感动。
国之重器，妥妥的被帅到了。
下次去北京，必须再去参观！",/Date(1680449936000+0800)/,0,4.253,0,0,0,0,0,0,0,0,0
2,49625531.0,新的展馆是2017建成的还是很新很现代的设施也好了很多，非常非常大预留3小时以上是必须的，可以带一些小朋友的吃的还是需要带一点的,/Date(1662202463000+0800)/,3,2.828,0,0,0,0,0,0,0,0,1
3,13188945.0,中国人民革命军事博物馆位于北京天安门西面的长安街延长线上，筹建于1959年，是向国庆10周年献礼的首都十大建筑之一。1959年3月12日，经中共中央军事委员会批准，正式定名为中国人民革命军事博物馆。离家很近，小时候去过几次。,/Date(1671459528000+0800)/,0,4.286,0,0,0,0,0,0,0,0,1
4,397113.0,中国人民革命军事博物馆简称军博，曾经是北京的十大建筑之一，是展示我军成长历史和装备发展历程的好地方，包含了大量装备实物和战利品。,/Date(1674259460000+0800)/,0,4.286,0,0,0,0,0,0,0,0,1
5,370520824.0,去中国人民革命军事博物馆有多条线路公交车和地铁直达。,/Date(1670673740000+0800)/,1,4.286,0,0,0,0,0,0,0,0,0
6,26663773.0,带孩子第二次来了，男孩子军事迷首选，每次都要新体会，见证了自己的成长！,/Date(1675527184000+0800)/,0,4.286,0,0,0,0,0,0,0,0,0
7,267141456.0,"免费，交通方便，地铁一号线九号线直接到。
展品丰富，能逛一天，大人小朋友都爱看。
需要自带食物。
平日人少周末人多，上午人多，下午人少。
可以和玉渊潭公园一起游览，就是有点累人。",/Date(1665715599000+0800)/,1,4.278,0,0,2,1,0,1,0,0,0
8,35921700.0,老板知识丰富 讲解耐心 很棒,/Date(1674807829000+0800)/,0,4.265,0,1,0,0,0,0,0,0,0
9,4214667.0,非常不错哦，孩子很喜欢,/Date(1675074948000+0800)/,0,4.09,0,0,0,0,0,0,0,0,0
10,7042574.0,军事领域最高级别的主题博物馆，非常适合带着孩子进行爱国主义教育,/Date(1662361620000+0800)/,0,4.286,0,0,0,0,0,0,0,0,0
11,5285012.0,"中国人民革命军事博物馆（含中国民兵武器装备陈列馆），位于北京市海淀区复兴路9号，坐落于北京天安门西面的长安街延长线上，建筑面积15.9万平方米，陈列面积近6万平方米。是向国庆10周年献礼的首都十大建筑之一、中国第一个综合类军事博物馆。1959年，中国人民革命军事博物馆筹建；1959年3月12日，经中共中央军事委员会批准，正式定名为中国人民革命军事博物馆。1960年8月，中国人民革命军事博物馆正式开放；2017年7月，中国人民革命军事博物馆展览大楼竣工。
中国人民革命军事博物馆馆藏文物以反映中国人民解放军军事史、中国古近代军事史和世界军事史为主。馆藏特色文物为武器、军服、证章和军事题材艺术品等。馆藏文物包括飞机、大炮、舰船、导弹、枪械、弹药、冷兵器、勋章、证章、印章、钱币、陶器、瓷器、器具、服装、旗帜、文献、笔记等。有一级文物1793件/套，大型武器装备250余件，艺术品1600余件，对外军事交往中受赠礼品2551件。截至2019年末，中国人民革命军事博物馆藏品数量184000件/套。
2007年9月，军博被评为“公众喜爱的中国十大经典红色景区（点）”。2008年5月，国家文物局评定军博为“国家一级博物馆”。2014年，军博上榜百度百科榜，被评为年度人气博物馆。2017年12月，中国人民革命军事博物馆入选教育部第一批全国中小学生研学实践教育基地、营地名单，同年12月2日，中国人民革命军事博物馆入选“第二批中国20世纪建筑遗产”。",/Date(1661932650000+0800)/,1,4.286,0,0,0,0,0,0,0,0,4
