,uid,comment,date,like,sorce,#服务方面#cnt,#导游方面#cnt,#人流方面#cnt,#景色方面#cnt,#价格方面#cnt,#饮食方面#cnt,#娱乐方面#cnt,#儿童方面#cnt,#设施方面#cnt
0,397113.0,北京天文馆位于北京西直门外，北京动物园南侧，是学习、了解天文知识的好地方。特别是在夏天，坐在天象厅里，凉嗖嗖地看夏夜星空，非常惬意。,/Date(1674691523000+0800)/,0,4.286,0,0,0,0,0,0,0,0,0
1,3499095.0,“你有多久没有仰望星空了？”，宇宙无边无际的，神秘莫测，让人心生一探究竟的想法。这是一种奇妙的感官体验，非常神奇。在天文馆里，每个人都轻轻的，认真的，看着周边一切。,/Date(1662797231000+0800)/,2,4.286,0,0,0,0,0,0,0,0,0
2,196837749.0,北京天文馆位于北京西直门外大街，国家级自然科学类专题科学博物馆。主要通过人造星空模拟表演，举办天文知识展览，出版和发行天文科普书刊，组织进行大众天文观测等形式向公众宣传普及天文学知识。,/Date(1662553807000+0800)/,1,4.286,0,0,0,0,0,0,0,0,1
3,200291221.0,跟动物园对面可以一天打卡完成，不错可以学到很多知识，适合带小朋友去,/Date(1679096152000+0800)/,0,4.273,0,0,0,0,0,0,0,0,0
4,489346887.0,喜欢探索宇宙星空的小朋友去不够啊，想要了解的秘密太多，太神奇啦。,/Date(1679300775000+0800)/,0,4.286,0,0,0,0,0,0,0,0,0
5,35546121.0,历史非常悠久的博物馆，就是现在里面的收费项目有点小贵。,/Date(1676546446000+0800)/,0,4.146,0,0,0,0,0,0,0,0,1
6,65498569.0,北京著名的科技场馆，了解天文知识。,/Date(1677128187000+0800)/,0,4.266,0,0,0,0,0,0,0,0,0
7,65498569.0,了解天文知识的好场所，值得一游！,/Date(1679465265000+0800)/,0,4.191,0,0,0,0,0,0,0,0,0
8,119436406.0,"【景色】好
【趣味】好
【性价比】好",/Date(1678280601000+0800)/,0,4.27,0,0,0,1,0,0,1,0,0
9,4613789.0,北京天文馆非常值得参观，特别是孩子们提升天文知识的好课堂。,/Date(1671256009000+0800)/,0,4.286,0,0,0,0,0,0,0,0,0
10,4592133.0,"【景色】非常好看的
【趣味】非常好看的
【性价比】非常好看的",/Date(1674085711000+0800)/,0,4.279,0,0,0,4,0,0,1,0,0
11,35546121.0,非常适合带着孩子去参观，增长知识。,/Date(1674881381000+0800)/,1,4.253,0,0,0,0,0,0,0,0,0
12,4562100.0,北京天文馆是学习了解天文知识的理想之地。,/Date(1671255818000+0800)/,0,4.241,0,0,0,0,0,0,0,0,0
13,28604644.0,去北京天文博物馆有公交车和地铁直达。,/Date(1671797350000+0800)/,0,4.281,0,0,0,0,0,0,0,0,0
14,119436406.0,"【景色好
【性价比】好
【趣味】好",/Date(1673771273000+0800)/,0,4.27,0,0,0,1,0,0,1,0,0
15,9456948.0,我还是小时候的时候来过这里，那时候感觉天上的星星太神奇了。现在是带着我的孩子来这里，让他感受我小时候的快乐,/Date(1666190927000+0800)/,1,4.285,0,0,0,0,0,0,0,0,0
16,18141211.0,很好的地方，探索宇宙的奥秘，从小时候就去，一晃几十年了,/Date(1665245204000+0800)/,0,4.283,0,0,0,0,0,0,0,0,0
17,1117346.0,普及科学知识，学习使我快乐，学习好地方啊。,/Date(1662513451000+0800)/,0,4.285,0,0,0,0,0,0,0,0,0
18,1510765.0,北京市天文馆是孩子们学习知识的好地方,/Date(1667699870000+0800)/,0,3.877,0,0,0,0,0,0,0,0,0
19,475921.0,交通还方便，整体来说环境还不错。,/Date(1663329972000+0800)/,0,4.22,0,0,0,1,0,0,0,0,0
20,441083.0,新馆不错，入口大门采用了特制弧形玻璃其他建筑少有，值得一看。馆里有4D动感电影看，即有喷雾动感座椅的体验，小朋友很喜欢。有多个展览，和天文纪念品。旁边还有个馆内食堂，挺大，选择多，解决带娃吃饭的问题。,/Date(1647399822000+0800)/,2,4.283,0,0,0,0,0,1,0,0,2
21,13532785.0,导游讲解的很专业。孩子全程听得津津有味，一下子打开了对太空的兴趣,/Date(1664721734000+0800)/,0,4.242,0,2,0,0,0,0,0,0,0
22,11745439.0,"【景色】海淀区的好地方，对面有紫竹苑，动物园，西直门。
【趣味】这里有丰富的最全面的最新的天文知识，深受学生和家长的喜爱。
【性价比】免费预约参观游览",/Date(1616750957000+0800)/,4,4.286,0,0,0,1,0,0,1,0,0
23,57922832.0,"交通：
北京天文馆在动物园附近，在北京西二环外，有很多家长都是带小朋友去完动物园来天文馆
展览内容：
这里现在有两个馆，玻璃房子是B馆，后建的，A馆是原来的馆，，B馆内容更丰富
展览亮点：
每个馆都有放映厅，放不同内容的天文科学的片子
tips：
在公众号可以查到每天放映片子的片名和时间",/Date(1624702998000+0800)/,3,-9.531,0,0,0,0,0,0,0,0,2
24,4282945.0,带孩子的好去处。可以学习到一些天文知识，还有很多好玩的项目。玩上大半天也不会无聊。可以看动感电影，电影票包含门票，如果不看电影需要单独购门票，成人10元，孩子1.2米以内免费，高于1.2米半价票5元。,/Date(1517038351000+0800)/,38,4.167,0,0,0,0,2,0,2,0,1
25,56086550.0,地铁四号线直达，北京动物园对面，非常方便。走马观花的话可以和动物园一起游览，不过动物园一般耗时较长，天文馆如果看电影的话也需要半天以上时间（我们逛馆比较仔细，所以逛很慢）。天文馆旧馆不是很大，不过有著名的傅科摆，如果买电影票的话可以免费参观。小朋友看星座图看了很久，认识了不少星座。新馆展品多一些，可以把时间多分配在这边。我们看了三个电影，4d一般，3d和球幕的都很不错。等娃大一点了再带他来这里，感受一定不一样。,/Date(1494210578000+0800)/,108,4.285,0,0,0,0,0,0,0,0,0
26,24714090.0,北京天文馆，位于西直门外大街，动物园的对面，联通便利。332，305，105，107，111等多路汽车有站，还有地铁到动物园站下车。疫情期间东门进，北门出，有严格的两道安全检查，才能到购票处。医务人员免费。进入里面分AB两个馆，可惜疫情让4D3D的电影不开放，还有苍穹馆也没有开，只有展览厅可看。,/Date(1590360387000+0800)/,8,4.212,0,0,0,0,0,0,0,0,1
27,15939497.0,值得一去，娃们很喜欢，有专业的老师研学讲解，娃能学到很多东西。里面的剧场也好看！真是没想到，这个价格和质量都有惊到我，真的很nice😙,/Date(1634389518000+0800)/,1,4.286,0,1,0,1,1,0,0,0,0
28,2991166.0,北京天文馆位于北京西直门外大街，是国家级自然科学类专题科学博物馆。国家AAAA景区，喜欢天文的同学可以多去几次。,/Date(1658847772000+0800)/,4,4.286,0,0,0,0,0,0,0,0,0
29,116713105.0,北京天文馆分A馆和B馆两大部分：A馆始于1957年建成开放；B馆于2004年建成开放。总建筑面积约7000平方米。2017年5月18日，北京天文馆重评为国家一级博物馆。,/Date(1620864523000+0800)/,3,-9.014,0,0,0,0,0,0,0,0,1
30,1012672.0,北京天文馆位于北京西直门外大街，是国家级自然科学类专题科学博物馆。主要通过人造星空模拟表演，举办天文知识展览，编辑出版和发行天文科普书刊，组织进行大众天文观测等形式向公众宣传普及天文学知识，北京天文馆已经成为中国向公众，特别是青少年公众开展天文科普宣传、教育的主要阵地。,/Date(1619016602000+0800)/,3,4.286,0,0,0,0,0,0,0,0,1
31,234150879.0,北京天文馆小朋友肯定喜欢的地方，可以直观，生动的了解天文知识。很多互动体验的区域。 太阳系， 九大行星：水木地火木土等。,/Date(1624869372000+0800)/,1,4.286,0,0,0,0,0,0,0,0,0
32,52488483.0,平日人不多，B馆对孩子来说更有吸引力，参与性和趣味性更强一些，还有两个剧场可以观看电影，很快一上午就过去了。,/Date(1630639079000+0800)/,1,4.286,0,0,1,0,0,0,1,0,0
33,112462802.0,北京的天文馆历史悠久，是非常有名的天文馆！戴孩子来看看，感受天文知识，体验天文实验，看各种天文模型，在这里收获很多，增长了见识！,/Date(1589381909000+0800)/,8,4.286,0,0,0,0,0,0,0,0,0
34,380672681.0,太有意义的一次参观了，闺女特别开心，在张老师耐心、细致、丰富的讲解下，学到了很多很多知识，感谢张老师。,/Date(1643182482000+0800)/,1,4.285,0,1,0,0,0,0,0,0,0
35,115194451.0,之前上海天文馆没开的时候去过一次，带孩子去的，最好是需要有老师讲解，不然看不明白,/Date(1656211851000+0800)/,1,3.977,0,1,0,0,0,0,0,0,0
36,53889138.0,"经常路过看到绿色的圆圆的屋顶，一直也没机会进去参观，今天终于来了！
目前参观天文馆需要提前预约，医务工作者凭相关有效医师护士药师资格证和身份证免费入场还可携带一名家属，这种操作是疫情发生以来对医务工作者最友好的一家！真心感谢！
目前馆内只开放了一层的一部分展厅，影院和其他楼层都未开放。",/Date(1590321480000+0800)/,3,4.227,0,0,0,0,0,0,0,0,0
37,29509937.0,西外大街南侧，动物园斜对面。各种天文知识介绍，图片实物，还有天幕纪录片。,/Date(1647824574000+0800)/,1,4.284,0,0,0,0,0,0,0,0,0
38,8865913.0,穹顶之下的星空特别美，适合带孩子去玩,/Date(1654823427000+0800)/,2,4.238,0,0,0,0,0,0,1,0,0
39,1117346.0,在这里参观，可以学习天文地理知识。,/Date(1653201021000+0800)/,2,4.277,0,0,0,0,0,0,0,0,0
40,1202024.0,带小孩子来的的，非常好的科普基地,/Date(1658318984000+0800)/,2,4.013,0,0,0,0,0,0,0,1,0
41,28427292.0,记得有一次看圆球里的星空电影，播完大家都走了，有个小男孩还靠在那儿打鼾,/Date(1646734655000+0800)/,0,4.264,0,0,0,0,0,0,0,0,0
42,115194451.0,孩子可以了解到很多天文知识，不过最好是有老师带讲解,/Date(1645757897000+0800)/,1,4.285,0,1,0,0,0,0,0,0,0
43,44171189.0,是带着小朋友到北京来旅游，所以这次特意约了天文馆，带她来看一下，这里还是非常的棒，不仅有许多科普知识，而且这里的高科技光影也很棒,/Date(1637654055000+0800)/,1,4.286,0,0,0,0,0,0,0,0,0
44,116713105.0,北京天文馆已经成为向公众，特别是青少年公众开展天文科普宣传、教育的主要阵地。天文馆多次被评为国家和市级“科普先进集体”荣誉称号。,/Date(1621305749000+0800)/,1,4.286,0,0,0,0,0,0,0,0,0
45,190726634.0,很好很好，讲的很丰富,/Date(1659684280000+0800)/,0,3.878,0,0,0,0,0,0,0,0,0
46,314776984.0,挺好玩的，了解很多知识，虽然转身就忘了，,/Date(1652364317000+0800)/,1,3.827,0,0,0,0,0,0,1,0,0
47,116713105.0,北京天文馆的庭院中有两座天文台，其中一座装有口径13厘米的 望远镜，可通过它观看 月亮、 行星、星团，白天观测 太阳黑子。,/Date(1622787627000+0800)/,1,4.281,0,0,0,0,0,0,0,0,0
48,80312614.0,超级喜欢北京天文馆的，虽然自己已经不是孩子了。天文馆那个人造星空模拟表演特别的棒，之前带的一帮孩子过去的，长这么大居然还是第一次见，真是个大孩子！,/Date(1584500543000+0800)/,5,4.282,0,0,0,0,0,0,0,0,0
49,1117346.0,了解天文知识，学习使我快乐，孩子们去的地方。,/Date(1650695643000+0800)/,0,4.285,0,0,0,0,0,0,0,0,0
50,37269493.0,特别好玩的天文馆，躺在球幕大厅的感觉太震撼了,/Date(1646618353000+0800)/,0,3.815,0,0,0,0,0,0,1,0,0
51,1117346.0,在这里可以了解天文知识，展览内容丰富多彩。,/Date(1651040490000+0800)/,0,3.91,0,0,0,0,0,0,0,0,1
52,36595844.0,北京市天文馆已经正式开放了，但是现在只有地下一层和第一层公共展区开放，二楼的电影院不开放。通过天文馆公众号预约。小朋友们很喜欢这里，介绍的展厅互动性强，通过游戏问答电子展示等形式，让小朋友们了解到浩瀚的星空和天体知识。,/Date(1592022115000+0800)/,2,4.286,0,0,0,0,0,0,0,0,1
53,53889138.0,北京天文馆，动物园下车，公交车很多到达，地铁也有站，方便出行。疫情期间医务工作者免费参观，不少带孩子来这家参观游览的。火星探测，看到我们与欧美印度的差距，要努力，让世界重视中国！,/Date(1590796330000+0800)/,1,4.286,0,0,0,0,0,0,0,0,0
54,1117346.0,天文馆规模比较大，能够学习科技知识。,/Date(1655621624000+0800)/,0,4.142,0,0,0,0,0,0,0,0,0
55,1117346.0,现在对天文地理感兴趣的人越来越多了。,/Date(1647427714000+0800)/,0,4.146,0,0,0,0,0,0,0,0,0
56,400386044.0,什么时候去都是人潮汹涌，孩子尤其多,/Date(1656471127000+0800)/,0,3.638,0,0,0,0,0,0,0,0,0
57,284693294.0,北京天文馆的设备很新，适合常常去玩,/Date(1656329400000+0800)/,0,1.896,0,0,0,0,0,0,1,0,1
58,37269493.0,天幕电影太棒了，值得反复刷，很好看,/Date(1651920359000+0800)/,0,4.215,0,0,0,1,0,0,0,0,0
59,1117346.0,天文馆规模比较大，活动丰富多彩。,/Date(1658645694000+0800)/,0,0.243,0,0,0,0,0,0,0,0,0
60,300992864.0,又到了暑假，孩子们又涌入天文馆啦,/Date(1657264092000+0800)/,0,3.124,0,0,0,0,0,0,0,0,0
61,1117346.0,天文馆规模比较大，展品丰富多彩。,/Date(1656053703000+0800)/,0,-1.444,0,0,0,0,0,0,0,0,0
62,96875916.0,带孩子去非常合适，尤其是几个电影,/Date(1652317120000+0800)/,0,3.969,0,0,0,0,0,0,0,0,0
63,242055469.0,里面繁星密布，可以学习很多知识。,/Date(1650177022000+0800)/,0,3.959,0,0,0,0,0,0,0,0,0
64,284693294.0,科普教育基地，大人孩子都喜欢去,/Date(1656549483000+0800)/,0,4.277,0,0,0,0,0,0,0,0,0
65,300992864.0,无论何时，天文馆总是人满为患。,/Date(1656401797000+0800)/,0,-3.232,0,0,0,0,0,0,0,0,0
66,230652317.0,"【景色】
【趣味】
【性价比】不错",/Date(1652869984000+0800)/,0,4.272,0,0,0,1,0,0,1,0,0
67,1805872.0,天文馆很适合带孩子去，有讲解员，不过讲解员个人认为费用有点高，讲的内容不多 缺少提问解答环节，所以对天文馆感兴趣的一朋友们还是提前做做功课的好,/Date(1587572433000+0800)/,6,4.285,0,2,0,0,0,0,0,0,0
68,38372901.0,距离动物园不远，很喜欢这里的感觉，可以增长见识，学习到不少东西，参观以后收获颇丰，喜欢这里的一切，交通出行也方便，以后有机会还来,/Date(1621561952000+0800)/,0,4.286,0,0,0,0,0,0,0,0,0
69,413276988.0,领队很棒，讲解的很好，条例清晰，内容非常丰富，小朋友很喜欢。,/Date(1659873763000+0800)/,1,4.285,0,1,0,0,0,0,0,0,0
70,4597745.0,周末带孩子去天文馆转了转，B厅的展区越来越有意思，展览项目的互动性很强，很值得驻足，只不过2楼的电影到下午15:10分就是最后一场了，没有赶上。总的来说天文馆趣味性还是很强的，但是周边停车实在麻烦，感觉坐地铁去更方便些。,/Date(1598803768000+0800)/,2,4.286,0,0,0,0,0,0,1,0,2
71,179321667.0,看到评价还不错就来了，确实跟大家夸的没有出入，希望店家继续保持噢可惜忘了拍照了，味道很符合我的口味，所以推荐指数5🌟,/Date(1635471441000+0800)/,0,4.28,0,0,0,0,0,0,0,0,0
72,1012672.0,位于北京西直门附近的北京天文馆是建国初期的建筑，这里是天文研究的基地又是青少年天文知识科普的乐园！,/Date(1616836991000+0800)/,1,4.286,0,0,0,0,0,0,0,0,1
73,1853736.0,超级无敌的溜娃好去处，看星星，学知识，老母亲欣慰的啊！,/Date(1619443914000+0800)/,3,4.283,0,0,0,0,0,0,0,0,0
74,410124631.0,张老师讲的很专业，很热情。,/Date(1658634407000+0800)/,0,4.092,0,0,0,0,0,0,0,0,0
75,112462802.0,北京天文馆历史悠久，非常适合带孩子去参观！这里可以参观各种航天器模型，从事天文小实验，学到天文知识，感受宇宙的奥秘！值得推荐！,/Date(1589014302000+0800)/,5,4.286,0,0,0,0,0,0,0,0,0
76,14168548.0,非常棒，完成一次天文旅行,/Date(1659497459000+0800)/,0,4.234,0,0,0,0,0,0,0,0,0
