,uid,comment,date,like,sorce,#服务方面#cnt,#导游方面#cnt,#人流方面#cnt,#景色方面#cnt,#价格方面#cnt,#饮食方面#cnt,#娱乐方面#cnt,#儿童方面#cnt,#设施方面#cnt
0,4572617.0,皇极门是宁寿宫区的正门 是一座依墙而建的三间七楼垂花门式牌楼门，有主楼、夹楼、次楼和边楼，高低错落，气势恢宏，形制独特，堪称紫禁城内琉璃门之冠。,/Date(1678506564000+0800)/,1,1.811,0,0,0,0,0,0,0,0,0
1,27025856.0,天气睛朗的日子里，来到了人山人海的故宫参观，进去之后眼前都是雄伟壮观的建筑，个人马上就显得特别渺小，里面太大了，要逛完估计得一整天，逛了一会儿就去了最喜爱的珍宝馆，里面的珍宝太美了，古人的工艺和智慧被体现的淋漓尽致。,/Date(1680691492000+0800)/,0,4.286,0,0,1,0,0,0,0,0,1
2,4572617.0,故宫博物院珍宝馆里的珍品，点翠嵌珍珠宝石三金龙两凤冠，出土于明定陵，主人是孝靖皇太后；金嵌珍珠皇后冬朝冠，是清代皇太后、皇后冬季所戴朝冠；金累丝嵌珍珠宝石五凤钿，是清代皇后和嫔妃平时所戴的便帽。,/Date(1679132249000+0800)/,0,4.286,0,0,0,0,0,0,0,0,0
3,220468785.0,非常感谢风采旅行社景淼导游，服务非常周到，我们玩得很开心，他辛苦了，这几天能看出来他都是非常尽心尽力得在为我们服务，他的讲解也非常的有趣，希望下次来还是由景淼来接待我们。,/Date(1674638787000+0800)/,0,4.286,2,2,0,0,0,0,2,0,0
4,5285012.0,"故宫博物院收藏的清代宫廷珍宝，大部分是出自紫禁城内掌管营造的机构——造办处奉旨制作的，还有一些则是逢年节庆典时地方官吏的朝贡品。这些珍宝大都选用金、银、玉、翠、珍珠及各种宝石等名贵材质，并征调各地著名匠师设计制造，竭尽巧思，不惜工本，一器之成往往经年累月，其工艺代表了当时的最高水平。在应用上，广泛涉及宫廷典章礼制、宗教祭祀、日用生活及休闲玩赏等各领域的活动，处处显示出皇权的至高无上与尊严，皇家的雍容华贵与典雅，具体细微地折射出那个时代的风貌。
清代宫廷珍宝在今天所承载的意义，已远远超出了单纯的材质与工艺的价值，它们反映了中国传统文化博大精深的底蕴，是那段历史的传神写照，是民族精神凝结而成的璀璨瑰宝。
珍宝馆分设于养性殿（第一室）、乐寿堂（第二室）、颐和轩（第三室）。
主要是清宫收藏的金银玉翠、奇珍异宝制成的礼器、祭器、冠服、装饰品、生活用品以及宫室内的陈设品。",/Date(1672559806000+0800)/,0,4.286,0,0,0,0,0,0,1,0,0
5,65051269.0,那几天有点冷，来故宫还是需要有导游讲解，走了一天。人们很多都是根据电视剧来故宫找人物的住处，尤其是冷宫在哪？珍妃井旁边的小门应该算一个吧😃,/Date(1680586579000+0800)/,0,3.645,0,2,0,0,0,0,0,0,0
6,192426830.0,北京第一天，碰巧遇到好天气，红墙黄瓦蓝天，在“秀才说”安导游细心的讲解和带领下，我们走进故宫，听故宫的故事，经历历史。,/Date(1680853645000+0800)/,0,4.285,0,2,0,0,0,0,0,0,0
7,716489.0,今天带着韩国老公和孩子一起了解了中国皇帝家的历史，陈秀才讲的仔细易懂，带的认真负责。孩子听的津津有味从新认识了中国是一个有文化底蕴的国家！,/Date(1677135457000+0800)/,0,4.286,0,0,0,0,0,0,0,0,0
8,14186056.0,"珍宝馆在故宫里的“生活区”东侧，东六宫南边，是很大的一片区域，包括皇极殿、宁寿宫、养性殿、乐寿堂、颐和轩、景祺阁、畅音阁、阅是楼等等，另外中国现存的三座九龙壁其中的一座就在这里（另两座在北海公园和大同古城），可以说是故宫里非常重要的一部分。乾隆曾打算在“退位归政”之后就搬到这里来享清福，但坐了六十年的宝座怎么习惯下来呢，所以乾隆至死也没有完全归政，因此实际上也没有来这里生活，倒是慈禧太后晚年曾在这里居住了十九年。另外畅音阁就是故宫里皇上家的戏楼，三层的高大建筑，这可以说是我在全国各处游览所见过最高大、最金璧辉煌的一座戏楼，真不愧是皇宫啊！
        珍宝馆门票10元，未成年人免费，价格可以说非常便宜，单是看这些故宫里的重要建筑，就已经值这个票价了，更别说还有故宫收藏的各种各样的宝物。故宫馆藏宝物百万件，在珍宝馆可以看到其中最为出众的一部分，像是金器、玉器、珊瑚、象牙、七珍八宝、龙袍凤冠等等等等，总之皇宫里的一定是举国上下最为珍贵的宝物，这些宝物远远超出我们普通人的想象，难怪有那么多人想当皇上呢！其实故宫里的宝贝，被西方列强和小日本抢走了好多、在战乱年代被宫里内贼偷了好多、又有大部分在解放前夕被搞到台北故宫去了，可即便如此现在还有百万件之多，足可想见在鼎盛时期曾经有多么的辉煌璀璨，期待盛世重现！
        还有好多人来珍宝馆就一定要找到“珍妃井”，这地方名气很大，但其实在一个比较隐蔽的过道里，很清幽僻静的一个所在。据说慈禧晚年曾被珍妃索命的梦境困扰折磨了很久，可以说是恶人有恶报吧。",/Date(1661573979000+0800)/,2,4.286,0,0,0,1,2,0,0,0,2
9,104013992.0,故宫博物院、故宫珍宝馆是北京乃至全国无出其右的皇家建筑、文物珍宝的荟萃之所，值得所有人前往欣赏品鉴，相信给每个人视觉和思想的冲击是空前的，可以毫不夸张的说，你一生必须来一次。,/Date(1661693235000+0800)/,1,4.284,0,0,0,0,0,0,0,0,1
